groupSlug,websiteSku,graceSku,exportFileName,role,psdEstate,psdPath,status,note
boston-round-60ml-amber-20-400-rollon,GBBstnAmb2ozMtlRollonMattGl,GB-BSR-AMB-60ML-MRL-MGLD,GBBstnAmb2ozMtlRollonMattGl__GB-BSR-AMB-60ML-MRL-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/1. (2 ounce:60 ml) Boston Round (Uncapped)/1. Amber Bottle (2 ounce:60 ml)/Amber - Alternating Caps/5. GBBstnAmb2ozMtlRollonMattGl.psd,ready,
boston-round-60ml-clear-20-400,GBBstn2ozBlkCapSht,GB-BSR-CLR-60ML-BLK-S,GBBstn2ozBlkCapSht__GB-BSR-CLR-60ML-BLK-S.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Capped)/3. Clear Bottle (2 ounce:60 ml) (capped)/Clear - Alternating Caps (capped)./17. GBBstn2ozBlkCapSht.psd,ready,
boston-round-60ml-clear-20-400,GBBstn2ozBlkCapSht,GB-BSR-CLR-60ML-BLK-S,GBBstn2ozBlkCapSht__GB-BSR-CLR-60ML-BLK-S.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Uncapped)/3. Clear Bottle (2 ounce:60 ml) (Uncapped)/Clear - Alternating Caps (Uncapped)/17. GBBstn2ozBlkCapSht.psd,ready,
boston-round-60ml-clear-20-400-dropper,GBBstn2ozBlkDrprShnGlTrim,GB-BSR-CLR-60ML-BLK-T-02,GBBstn2ozBlkDrprShnGlTrim__GB-BSR-CLR-60ML-BLK-T-02.png,identity-cap-on,,,no-source,
boston-round-60ml-clear-20-400-dropper,GBBstn2ozBlkDrprShnGlTrim,GB-BSR-CLR-60ML-BLK-T-02,GBBstn2ozBlkDrprShnGlTrim__GB-BSR-CLR-60ML-BLK-T-02.png,pdp-cap-off-sidecar,,,no-source,
boston-round-60ml-clear-20-400-rollon,GBBstn2ozRollonMattGl,GB-BSR-CLR-60ML-RBL-MGLD,GBBstn2ozRollonMattGl__GB-BSR-CLR-60ML-RBL-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Capped)/3. Clear Bottle (2 ounce:60 ml) (capped)/Clear - Alternating Caps (capped)./10. GBBstn2ozRollonMattGl.psd,ready,
boston-round-60ml-clear-20-400-rollon,GBBstn2ozRollonMattGl,GB-BSR-CLR-60ML-RBL-MGLD,GBBstn2ozRollonMattGl__GB-BSR-CLR-60ML-RBL-MGLD.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/1. (2 ounce:60 ml) Boston Round (Uncapped)/3. Clear Bottle (2 ounce:60 ml)/Clear - Alternating Caps/10. GBBstn2ozRollonMattGl.psd,ready,
boston-round-60ml-cobalt-blue-20-400,GBBstnBlu2ozBlkCapSht,GB-BSR-BLU-60ML-BLK-S,GBBstnBlu2ozBlkCapSht__GB-BSR-BLU-60ML-BLK-S.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Capped)/2. Cobalt Blue Bottle (2 ounce:60 ml) (capped)/Cobalt Blue 2oz - Alternating Caps (capped)/17. GBBstnBlu2ozBlkCapSht.psd,ready,
boston-round-60ml-cobalt-blue-20-400,GBBstnBlu2ozBlkCapSht,GB-BSR-BLU-60ML-BLK-S,GBBstnBlu2ozBlkCapSht__GB-BSR-BLU-60ML-BLK-S.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Uncapped)/2. Cobalt Blue Bottle (2 ounce:60 ml) (Uncapped)/Cobalt Blue 2oz - Alternating Caps (Uncapped)/17. GBBstnBlu2ozBlkCapSht.psd,ready,
boston-round-60ml-cobalt-blue-20-400-dropper,GBBstnBlu2ozBlkDropperShnGlTrim,GB-BSR-CBL-60ML-BLK-T-02,GBBstnBlu2ozBlkDropperShnGlTrim__GB-BSR-CBL-60ML-BLK-T-02.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Capped)/2. Cobalt Blue Bottle (2 ounce:60 ml) (capped)/Cobalt Blue 2oz - Alternating Caps (capped)/12. GBBstnBlu2ozBlkDropperShnGlTrim.psd,ready,
boston-round-60ml-cobalt-blue-20-400-dropper,GBBstnBlu2ozBlkDropperShnGlTrim,GB-BSR-CBL-60ML-BLK-T-02,GBBstnBlu2ozBlkDropperShnGlTrim__GB-BSR-CBL-60ML-BLK-T-02.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Uncapped)/2. Cobalt Blue Bottle (2 ounce:60 ml) (Uncapped)/Cobalt Blue 2oz - Alternating Caps (Uncapped)/12. GBBstnBlu2ozBlkDropperShnGlTrim.psd,ready,
boston-round-60ml-cobalt-blue-20-400-rollon,GBBstnBlu2ozMtlRollonMattSl,GB-BSR-BLU-60ML-MRO-MSLV,GBBstnBlu2ozMtlRollonMattSl__GB-BSR-BLU-60ML-MRO-MSLV.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Capped)/2. Cobalt Blue Bottle (2 ounce:60 ml) (capped)/Cobalt Blue 2oz - Alternating Caps (capped)/1. GBBstnBlu2ozMtlRollonMattSl.psd,ready,
boston-round-60ml-cobalt-blue-20-400-rollon,GBBstnBlu2ozMtlRollonMattSl,GB-BSR-BLU-60ML-MRO-MSLV,GBBstnBlu2ozMtlRollonMattSl__GB-BSR-BLU-60ML-MRO-MSLV.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/1. (2 ounce:60 ml) Boston Round (Uncapped)/2. Cobalt Blue Bottle (2 ounce:60 ml)/Cobalt Blue 2oz - Alternating Caps  /1. GBBstnBlu2ozMtlRollonMattSl.psd,ready,
